ID,Name,Age,Salary,Department
22153,Charlie,67,84313.06,Sales
22119,David,21,57570.54,IT
22155,Charlie,32,89994.68,IT
22139,Charlie,60,66520.71,Sales
22157,Eve,47,71637.53,Sales
22123,Bob,42,114852.86,IT
22141,Eve,29,113894.70,Sales
22160,Eve,43,56737.84,Marketing
22144,David,48,115594.97,Sales
22162,Bob,64,95845.04,Sales
22145,Bob,63,121951.40,Sales
22147,Eve,45,101942.17,IT
22113,Charlie,69,74872.78,Finance
22149,David,56,64365.77,HR
22115,Alice,56,128027.69,Sales
22152,David,51,83548.45,HR
22169,Eve,20,63192.63,Finance
22134,David,69,61010.74,IT
22171,Alice,61,59906.00,Sales
22137,Eve,37,52994.45,Marketing
22173,Alice,53,52972.68,Marketing
22159,Alice,51,54545.98,Finance
22161,Charlie,53,57304.36,IT
22176,Charlie,59,86239.70,Finance
22142,Alice,30,98211.11,IT
22178,Charlie,55,65095.51,IT
22127,David,63,128047.28,HR
22164,Eve,36,116216.83,Marketing
22181,David,37,54757.03,HR
22166,Alice,21,86201.02,HR
22183,David,28,52915.30,Finance
22168,Bob,44,44592.40,Marketing
22185,Eve,42,44538.18,Marketing
22186,Eve,21,100844.66,Marketing
22154,David,31,105465.04,IT
22172,Charlie,29,95067.70,IT
22189,Alice,18,103242.60,Marketing
22174,Alice,56,68393.54,Marketing
22191,David,68,129764.07,IT
22192,Eve,66,110839.78,Marketing
22175,Bob,19,127087.33,Marketing
22177,Bob,51,100720.17,IT
22179,Eve,48,113720.08,IT
22163,David,61,126875.39,HR
22197,Bob,18,66276.04,Sales
22182,Charlie,55,70847.54,Marketing
22199,Bob,19,39987.77,HR
22184,Alice,48,97452.99,HR
22167,Charlie,59,102528.63,Sales
22201,Bob,60,128697.50,IT
22170,Eve,66,77318.39,IT
22204,Bob,33,81628.38,IT
22188,Charlie,58,120418.25,Sales
22206,Eve,24,52899.30,Finance
22156,Eve,53,68410.70,Marketing
22158,Eve,35,62952.51,Marketing
22209,David,38,68000.67,IT
22195,Bob,45,114896.53,Sales
22196,Charlie,68,53938.55,Sales
22211,Eve,32,36472.03,Marketing
22198,Charlie,33,95300.51,Marketing
22214,Eve,58,85107.68,Finance
22200,Bob,19,48739.29,Marketing
22216,Alice,43,65010.50,Sales
22165,Alice,59,101313.25,IT
22213,Eve,40,100024.07,Marketing
22180,David,22,63666.75,HR
22217,David,47,50578.67,Finance
22218,David,28,123258.87,Sales
22202,Bob,34,66305.77,IT
22223,Eve,20,113433.90,HR
22187,David,38,122501.19,Sales
22225,David,42,62351.12,HR
22207,Alice,67,46438.36,HR
22190,Charlie,59,64020.37,Sales
22208,Bob,34,41997.31,Finance
22229,Alice,59,69352.50,Marketing
22210,Alice,48,77459.70,Marketing
22194,Charlie,60,87344.11,Marketing
22212,Charlie,60,50641.98,Marketing
22219,Alice,55,122070.84,Sales
22215,Alice,63,55138.38,IT
22220,Alice,43,84029.19,Sales
22221,Alice,23,117636.46,Sales
22222,Charlie,63,76579.41,Marketing
22224,David,68,88322.71,Marketing
22203,Alice,39,58121.11,Sales
22226,Bob,58,68971.14,Marketing
22241,Alice,38,67346.82,HR
22227,Charlie,32,41345.95,IT
22228,Alice,38,56474.35,HR
22244,David,44,71423.07,IT
22193,Eve,54,126658.44,Marketing
22231,David,40,39520.13,Marketing
22247,Bob,22,72713.77,IT
22233,Bob,44,117828.30,Finance
22249,Bob,31,124912.16,Sales
22235,Eve,25,56182.18,Sales
22251,Eve,18,131353.71,Marketing
22237,David,60,106887.33,Marketing
22253,David,44,57806.71,Marketing
22239,Bob,36,102284.83,Finance
22255,Alice,65,116095.87,HR
22242,Alice,35,37027.19,IT
22257,Alice,25,39092.44,IT
22243,Eve,46,73792.70,IT
22245,Bob,57,41915.52,Finance
22230,Charlie,23,74625.38,Marketing
22246,Eve,27,47677.56,HR
22248,Bob,39,36094.08,Marketing
22232,Alice,29,77612.85,HR
22264,David,42,90571.81,Sales
22234,David,32,50432.15,Finance
22266,Bob,45,118686.35,Marketing
22236,Charlie,42,112887.70,HR
22268,Charlie,66,49352.94,Sales
22238,Eve,65,62441.51,HR
22270,David,23,103509.25,HR
22240,Charlie,52,84870.91,HR
22272,Charlie,18,103018.48,Marketing
22205,Bob,30,47570.78,HR
22259,Bob,43,71739.91,Finance
22260,Bob,37,68612.26,Sales
22276,Eve,25,95007.04,Finance
22262,David,31,127245.58,Marketing
22263,Alice,67,88137.61,Sales
22278,Charlie,42,88101.16,HR
22280,Eve,25,103035.84,IT
22250,Charlie,57,100609.79,IT
22282,Eve,38,87327.87,IT
22267,Charlie,25,54844.46,Sales
22284,Bob,20,54681.19,Finance
22269,Eve,50,103027.06,IT
22271,Charlie,42,99098.39,HR
22287,David,18,83825.23,Marketing
22288,Charlie,27,61070.52,HR
22273,David,47,113620.90,Sales
22290,Bob,22,103108.97,Sales
22274,Bob,22,121845.25,IT
22292,Alice,38,81538.31,HR
22275,Eve,26,38000.35,Marketing
22277,Eve,41,59348.85,HR
22261,Eve,36,114726.18,Marketing
22281,David,55,54659.37,Finance
22297,Alice,45,57762.06,Sales
22283,Alice,36,52194.77,Marketing
22299,Bob,18,46234.12,Finance
22300,David,29,53829.52,Marketing
22252,Charlie,30,56013.05,Sales
22286,Bob,33,91243.28,Finance
22303,Bob,35,126064.13,IT
22289,Charlie,23,114583.76,HR
22305,David,23,99257.97,HR
22256,Alice,34,62426.19,HR
22291,Eve,34,67311.13,HR
22308,Bob,26,111090.16,IT
22258,David,45,65486.32,HR
22293,David,46,51073.78,Marketing
22294,Eve,48,121938.15,IT
22295,Charlie,20,73693.75,Finance
22313,Bob,54,96890.19,Marketing
22279,Bob,58,117958.45,Finance
22315,Bob,28,39588.32,Finance
22265,Bob,53,57311.32,IT
22317,David,50,61251.28,IT
22285,Alice,56,69588.34,IT
22319,Eve,69,130325.29,Marketing
22254,David,66,56989.24,Finance
22321,Bob,22,35803.72,Finance
22307,David,67,103365.48,HR
22323,Charlie,21,98747.76,Marketing
22324,Eve,35,60099.53,IT
22310,Bob,47,67234.45,IT
22326,Bob,35,73948.36,Sales
22312,Bob,35,93464.84,Marketing
22328,Alice,23,75639.78,Sales
22296,Eve,55,106792.94,IT
22330,Eve,52,48652.48,IT
22331,Eve,36,129862.08,Finance
22332,Eve,46,72804.51,HR
22298,Charlie,45,104716.52,Finance
22334,David,55,97588.67,Sales
22301,David,33,59883.51,Marketing
22336,David,38,73593.80,Sales
22320,Charlie,45,131047.38,Marketing
22338,Alice,25,59564.26,HR
22304,Alice,25,86027.88,Marketing
22340,David,32,58312.52,Sales
22316,Charlie,35,86070.61,HR
22335,Eve,18,53623.11,IT
22318,David,20,54816.03,Sales
22337,David,52,105012.75,Sales
22345,Charlie,68,101967.26,Finance
22302,Charlie,42,118624.44,IT
22347,Alice,31,43316.74,IT
22306,Charlie,68,56137.96,Marketing
22349,Charlie,34,130955.63,Sales
22309,Alice,35,102245.71,Finance
22351,Alice,37,68025.60,Marketing
22327,Eve,19,53033.87,IT
22353,Bob,23,53653.78,Finance
22329,Bob,65,55920.80,IT
22355,Eve,30,113372.24,Sales
22356,Bob,52,126547.37,Finance
22333,Eve,28,46516.92,Sales
22358,Bob,63,125605.43,IT
22342,David,45,61912.24,IT
22360,Bob,49,77448.85,Marketing
22343,Charlie,67,48317.11,IT
22362,Charlie,20,77890.85,HR
22346,Alice,58,90232.13,Marketing
22339,Bob,20,116091.00,Sales
22364,Alice,24,105235.20,IT
22366,David,38,103770.89,Finance
22322,Eve,33,105552.62,HR
22368,Charlie,21,57002.99,HR
22350,Charlie,56,121115.68,Sales
22369,Alice,21,115173.78,Marketing
22371,Bob,18,71172.94,IT
22352,Alice,56,121524.81,HR
22373,Charlie,62,39094.46,HR
22354,Alice,23,117473.80,Finance
22375,Charlie,24,37769.30,Marketing
22311,Eve,37,61815.42,Sales
22377,Alice,66,97680.61,Sales
22357,Bob,52,123887.85,IT
22379,Charlie,67,72287.66,Finance
22359,Eve,44,61713.58,HR
22381,Bob,38,48593.73,IT
22341,Charlie,34,55593.94,Finance
22361,Bob,51,61876.87,IT
22384,Eve,59,65596.93,HR
22385,Alice,51,95694.53,Marketing
22344,Alice,53,113691.60,Finance
22387,Bob,22,53092.67,Marketing
22365,Alice,51,54906.51,IT
22367,Eve,46,89178.35,Finance
22390,Alice,29,91435.72,HR
22370,Eve,56,122260.46,HR
22392,Alice,59,61030.55,Marketing
22372,Eve,48,35571.67,Finance
22394,David,65,56949.36,Sales
22374,David,34,112437.16,HR
22396,Eve,24,104658.68,IT
22378,Eve,61,70332.30,Finance
22398,Charlie,39,80889.45,HR
22314,David,46,86677.22,IT
22382,Bob,40,101256.49,IT
22400,Eve,69,65175.25,Sales
22401,David,41,128372.87,Marketing
22403,Alice,33,43430.88,Sales
22383,David,30,56404.00,Finance
22405,David,47,114723.04,IT
22363,Charlie,49,123573.60,Marketing
22407,Alice,59,41744.60,Sales
22389,David,48,48689.56,IT
22409,Bob,63,49670.78,Finance
22410,David,62,129993.61,HR
22348,Alice,65,34932.96,Marketing
22412,Eve,32,69008.77,IT
22413,Bob,66,116110.24,IT
22395,David,45,76375.15,Sales
22415,Charlie,50,58501.65,Sales
22397,Bob,51,50602.97,Finance
22417,Alice,69,104010.15,HR
22418,Charlie,54,130806.18,Finance
22380,Alice,53,96620.26,Marketing
22399,Bob,68,55973.43,Finance
22420,Alice,65,52724.45,HR
22422,Charlie,50,118238.15,Marketing
22404,Alice,28,77156.25,Finance
22424,Bob,54,127001.77,Marketing
22425,Bob,37,128188.25,Finance
22426,Charlie,51,69351.24,Finance
22406,David,55,92663.19,Sales
22386,David,53,63380.70,HR
22429,David,35,68763.57,Sales
22430,Charlie,36,66389.73,Finance
22408,Alice,24,100249.00,IT
22432,Charlie,34,92817.80,IT
22388,David,53,56600.89,Sales
22391,Alice,63,75547.13,HR
22435,David,64,38150.38,Marketing
22414,Charlie,47,62166.30,IT
22393,Eve,45,35186.80,Marketing
22437,Charlie,61,70551.32,Sales
22416,Charlie,54,56477.91,HR
22325,Alice,44,94627.42,Sales
22441,Charlie,61,58367.05,IT
22421,Alice,37,112401.29,HR
22423,Alice,44,84582.55,Sales
22402,David,31,88732.54,HR
22427,Eve,48,48182.30,IT
22446,Eve,56,66118.64,Finance
22431,Alice,55,61952.05,Sales
22448,Eve,30,38141.90,Sales
22449,Eve,29,98519.64,IT
22450,Bob,24,123753.25,IT
22434,Eve,60,88815.85,Sales
22436,Alice,19,120897.57,Finance
22452,Eve,20,92091.79,IT
22454,Charlie,53,51598.91,IT
22438,Charlie,41,89428.78,Sales
22456,David,56,72255.73,HR
22457,Alice,47,124684.86,HR
22440,Charlie,65,59688.58,Marketing
22459,Eve,53,127749.18,Finance
22460,Eve,54,122544.25,IT
22419,Eve,34,97316.74,Finance
22462,Bob,43,71650.62,HR
22376,Alice,69,58766.44,Sales
22464,Charlie,57,94245.21,HR
22444,Bob,39,72352.82,Marketing
22466,Eve,45,98372.13,Sales
22467,David,25,99617.43,IT
22445,David,31,44643.79,Finance
22447,Alice,57,111146.27,Finance
22470,Bob,50,89249.59,Marketing
22433,Charlie,40,84587.66,Marketing
22472,David,60,58425.10,Finance
22473,Charlie,53,70864.63,Marketing
22453,Eve,57,69909.59,Marketing
22475,Alice,53,69159.33,HR
22455,Alice,30,120973.61,Marketing
22477,Bob,39,126538.26,IT
22411,David,20,92869.18,IT
22479,Charlie,49,77129.34,Sales
22458,Bob,61,82844.69,HR
22439,Alice,68,106367.77,Finance
22481,Eve,67,47152.40,Sales
22482,Eve,40,38172.01,HR
22483,Charlie,38,56137.31,HR
22485,David,32,86133.46,Sales
22461,Alice,31,95601.88,HR
22442,Charlie,18,113811.84,Sales
22487,Bob,38,105948.44,Finance
22465,Eve,24,99879.70,HR
22490,David,42,59333.37,Finance
22451,David,19,82833.93,Finance
22492,David,48,116394.07,Marketing
22478,Charlie,39,43834.42,Marketing
22480,Bob,55,92643.78,HR
22484,Charlie,21,55348.23,Sales
22495,Alice,52,53555.71,Marketing
22496,Charlie,47,105927.59,HR
22497,David,26,66383.79,Finance
22498,David,54,115742.04,Finance
22499,David,22,121445.31,IT
22486,Eve,62,70736.68,HR
22502,Alice,30,125668.00,Sales
22489,Charlie,37,75720.72,HR
22463,Charlie,64,112680.27,HR
22504,David,66,35735.39,Sales
22505,Charlie,57,58672.64,Marketing
22507,Bob,19,63726.09,IT
22443,Bob,69,103820.40,IT
22509,David,59,65637.33,Finance
22510,David,29,71330.47,Marketing
22511,David,46,39122.13,IT
22469,Eve,22,123415.82,Sales
22513,Eve,64,120924.62,Sales
22514,Eve,65,105400.15,HR
22428,Alice,22,101766.38,HR
22516,David,57,47650.39,HR
22517,Eve,22,106740.55,HR
22518,Charlie,53,68331.55,Marketing
22474,David,66,60875.20,Finance
22494,Bob,46,38019.85,Finance
22521,Bob,33,64400.99,IT
22522,Eve,25,60438.00,Sales
22500,Eve,35,105915.30,IT
22501,Bob,50,39578.63,Sales
22524,David,19,57064.64,Marketing
22526,Bob,64,54096.01,Sales
22503,Bob,50,74962.83,Sales
22488,Charlie,37,86963.22,Marketing
22529,David,57,54327.89,Marketing
22530,Eve,25,111542.16,HR
22531,Eve,34,49353.43,Marketing
22506,Eve,54,89470.79,IT
22533,David,25,128566.22,Sales
22534,Alice,27,81351.49,Marketing
22491,David,62,83239.98,Marketing
22536,Eve,20,56765.77,HR
22537,David,48,116543.98,Finance
22538,David,44,89584.38,Marketing
22539,Charlie,45,67338.54,Marketing
22540,Alice,55,43332.91,Sales
22512,David,46,87556.70,HR
22542,Bob,44,56165.65,IT
22543,David,33,44933.15,HR
22468,Alice,32,116322.55,Marketing
22544,Alice,32,57360.56,HR
22471,Alice,61,57111.89,HR
22547,Bob,66,66634.69,Sales
22548,Charlie,45,70644.40,HR
22515,Bob,40,95553.48,IT
22550,Alice,41,77828.73,IT
22551,Alice,22,62453.98,Marketing
22519,Eve,48,46746.45,Finance
22553,Eve,22,105049.07,HR
22520,Eve,40,86269.08,IT
22555,Alice,57,100719.68,Sales
22476,Charlie,20,100941.22,HR
22557,David,48,70007.85,IT
22558,Charlie,20,106989.09,Marketing
22523,Charlie,26,104614.34,IT
22560,Alice,35,52904.13,IT
22527,Charlie,36,82099.84,Finance
22528,Bob,54,78269.54,HR
22562,Charlie,18,56938.89,Finance
22563,Eve,68,105867.37,IT
22564,Eve,46,128560.15,Marketing
22532,Charlie,22,35792.98,Sales
22535,Alice,20,64579.75,Finance
22568,Eve,41,59050.58,Marketing
22569,David,64,76367.39,Sales
22541,Charlie,53,103544.99,Finance
22571,Alice,64,38667.38,Marketing
22572,Eve,24,122925.70,Finance
22545,Charlie,25,117510.55,HR
22546,Eve,56,99670.01,Finance
22549,Eve,32,118299.70,Finance
22576,Charlie,51,80848.59,Sales
22554,David,42,52708.93,Marketing
22578,Eve,27,103293.99,HR
22556,David,24,121127.36,HR
22580,Charlie,37,37413.90,HR
22581,Bob,61,126824.17,IT
22559,Charlie,69,39020.65,HR
22583,Eve,58,94061.89,HR
22584,David,30,124716.47,Sales
22525,Alice,35,83849.16,HR
22586,David,47,106989.34,Sales
22565,Eve,57,64765.92,HR
22588,Bob,28,67641.37,HR
22567,David,64,74842.65,Marketing
22590,Alice,40,50371.78,Finance
22591,Charlie,27,92016.68,HR
22592,Bob,45,58488.43,HR
22593,Alice,34,53654.14,HR
22508,Charlie,61,85407.06,Finance
22595,Charlie,47,70461.16,Sales
22573,Eve,50,82455.63,HR
22574,Eve,21,57142.43,Finance
22598,Bob,57,74118.54,Marketing
22577,Alice,27,81563.21,HR
22600,David,23,116946.10,Marketing
22552,Bob,23,58315.37,Finance
22579,Charlie,54,113039.32,Sales
22603,Alice,43,39178.04,IT
22493,Alice,21,113769.77,Finance
22605,Alice,19,85201.25,Sales
22561,David,46,52728.02,Sales
22607,Bob,48,62295.67,Sales
22608,David,67,50205.50,Sales
22589,David,30,71982.25,IT
22610,Alice,55,54729.97,HR
22611,Bob,52,124975.91,IT
22594,Eve,64,55348.56,Sales
22613,David,49,89502.59,HR
22614,Eve,46,126931.28,Sales
22596,Bob,39,39456.20,Finance
22616,Bob,45,66049.14,IT
22617,Alice,36,106462.43,IT
22618,Charlie,36,74919.12,IT
22599,Bob,37,78453.69,Sales
22575,Alice,52,85016.76,Marketing
22620,Eve,66,44853.09,Marketing
22621,Alice,36,52398.23,Marketing
22622,Bob,25,118028.60,Sales
22624,Charlie,52,49902.21,Sales
22623,David,31,44617.64,Sales
22625,Bob,25,51542.80,Sales
22601,Charlie,35,102727.49,HR
22602,Charlie,48,77691.54,Finance
22629,Eve,46,58996.02,Marketing
22630,Alice,41,91113.41,HR
22582,David,34,43891.89,Finance
22604,Eve,64,102042.63,Finance
22606,David,62,120461.32,Marketing
22634,David,20,117659.77,Marketing
22609,David,30,77676.72,Sales
22587,Eve,39,85032.37,HR
22636,Charlie,67,52887.42,Sales
22637,Eve,28,70124.11,Sales
22638,Eve,24,68727.41,Marketing
22640,Alice,22,42447.53,Marketing
22566,Eve,50,95604.86,HR
22642,Alice,39,117592.07,Finance
22570,Alice,52,102741.18,Marketing
22644,Bob,55,112202.81,IT
22619,Alice,24,113071.16,Marketing
22646,David,43,61705.37,Marketing
22626,David,66,105383.40,Finance
22648,Eve,60,70189.50,IT
22649,Eve,68,106338.08,Marketing
22650,Eve,21,62311.97,IT
22651,Bob,35,80529.05,IT
22628,Eve,19,84417.15,HR
22653,Alice,50,124528.82,Sales
22654,David,18,123221.38,IT
22632,Eve,25,129886.38,Marketing
22656,David,60,120957.80,Sales
22657,Eve,56,85621.38,Finance
22658,David,42,56764.72,HR
22659,Charlie,43,69345.89,HR
22635,Bob,59,64803.92,Sales
22661,Alice,33,122762.08,IT
22662,Alice,21,37100.10,Marketing
22663,David,30,52168.78,Sales
22585,Bob,24,127330.92,IT
22665,Bob,31,55591.49,Marketing
22666,David,69,128735.60,Sales
22641,Alice,38,128221.14,Finance
22668,Charlie,26,125154.90,IT
22669,Alice,47,62598.76,Finance
22670,Bob,26,129543.80,Marketing
22671,David,56,124861.73,HR
22615,Bob,52,42058.12,Finance
22643,Charlie,49,45996.77,Marketing
22673,Alice,24,103946.27,HR
22645,Eve,24,125788.36,Marketing
22647,Eve,44,70438.99,HR
22677,Eve,56,129495.11,IT
22597,Charlie,66,46591.16,IT
22652,David,19,54373.59,Sales
22679,David,33,114050.73,Finance
22627,Eve,53,65710.68,Sales
22682,Eve,46,66208.28,Marketing
22655,Eve,47,81478.57,IT
22684,Bob,49,85592.87,Sales
22685,Alice,32,35062.57,Finance
22686,Alice,50,52876.48,Finance
22631,Eve,32,58601.51,IT
22688,Eve,48,114985.09,Sales
22660,David,48,95251.05,HR
22690,Eve,46,76123.29,Finance
22633,Alice,54,104112.58,Marketing
22692,David,62,84757.85,Sales
22639,Eve,56,128938.23,Finance
22694,Bob,54,48761.36,Marketing
22695,David,24,100383.76,Finance
22696,David,49,129170.39,Finance
22667,Alice,33,53101.58,IT
22672,Charlie,44,110929.71,Sales
22699,Bob,47,112331.87,IT
22700,Eve,27,81721.29,Marketing
22612,Eve,42,124242.82,HR
22702,Alice,30,100742.36,IT
22703,Alice,39,56999.32,HR
22675,Eve,24,96206.23,HR
22705,Eve,40,66593.11,HR
22706,Alice,51,45374.65,IT
22707,Eve,23,45815.85,Finance
22676,Alice,36,77770.05,Sales
22709,Charlie,49,74748.58,Marketing
22678,Charlie,33,56054.84,HR
22711,Alice,29,53807.75,Marketing
22680,David,64,48507.51,IT
22712,Eve,48,128927.74,HR
22713,David,61,50736.27,Finance
22681,David,51,86542.15,Marketing
22716,David,52,71012.28,IT
22717,Bob,18,122680.39,IT
22687,Charlie,38,98377.54,IT
22719,Alice,42,82033.73,Marketing
22720,Charlie,27,51331.76,Sales
22721,Eve,50,59061.69,IT
22722,Alice,59,37570.03,IT
22691,Charlie,33,54626.22,Finance
22724,Eve,61,67369.86,Marketing
22725,Charlie,32,42030.79,Marketing
22693,Charlie,40,89764.30,Sales
22727,Charlie,55,130246.06,Sales
22728,David,65,47893.76,Sales
22664,David,44,121108.17,Sales
22730,David,25,72668.20,Finance
22731,Eve,41,75670.07,HR
22697,David,57,120134.37,Sales
22733,Charlie,20,57356.48,IT
22698,Charlie,60,114104.49,Sales
22735,Eve,51,72060.36,Finance
22736,Bob,53,68038.49,HR
22704,Charlie,56,50347.06,Sales
22738,Alice,69,73091.39,IT
22674,Charlie,60,102558.24,IT
22740,Eve,46,106977.88,IT
22710,David,55,118004.91,Marketing
22742,David,36,128927.56,IT
22715,Bob,29,111327.69,Marketing
22744,Alice,53,110273.47,Sales
22745,David,47,68920.41,Sales
22746,Charlie,28,113815.87,IT
22718,Bob,61,39347.97,Marketing
22683,David,56,71389.44,Sales
22748,David,54,40685.36,Sales
22749,Alice,51,56312.78,Sales
22723,David,69,85035.90,Marketing
22752,Bob,22,115123.79,Marketing
22753,David,30,130679.80,HR
22754,Charlie,21,60712.43,HR
22726,Alice,25,96522.43,Marketing
22756,Alice,62,122199.98,HR
22757,Eve,61,74874.06,IT
22729,Alice,45,66388.86,Finance
22759,Alice,19,38204.14,Sales
22760,Bob,63,40707.68,Finance
22734,Charlie,42,71437.99,Marketing
22762,Charlie,64,34622.11,Finance
22737,Eve,34,118031.27,IT
22763,David,19,118717.38,Marketing
22764,Charlie,33,45123.40,IT
22689,Alice,56,53250.53,IT
22767,Alice,64,118906.76,Finance
22761,Bob,27,119508.30,Marketing
22769,David,26,102438.72,Finance
22770,Alice,63,37594.09,Sales
22771,Charlie,46,119517.50,Finance
22765,Charlie,24,106473.49,HR
22773,Bob,29,129042.23,Finance
22774,Bob,19,56120.76,Marketing
22701,Charlie,32,120494.07,Marketing
22741,Eve,69,37276.87,Sales
22777,David,46,124479.42,Finance
22778,Alice,49,57429.26,IT
22779,Charlie,37,114088.22,Sales
22743,David,54,91045.91,HR
22781,Bob,42,116708.38,HR
22714,Alice,32,112210.92,IT
22782,Eve,32,129074.50,IT
22784,Alice,53,68989.50,HR
22747,Eve,26,78259.90,Marketing
22786,Eve,33,68477.97,Sales
22787,Eve,26,58770.38,Marketing
22750,David,37,35799.91,Sales
22789,David,27,85469.09,Finance
22790,Bob,53,96324.96,Finance
22768,David,41,102064.27,Finance
22792,Bob,64,120125.06,Finance
22793,Eve,67,123353.76,Sales
22794,Eve,31,45959.36,Finance
22758,Bob,61,37952.04,Finance
22796,Charlie,31,104113.66,Sales
22772,Charlie,25,59285.00,IT
22798,Charlie,68,67186.09,Sales
22799,Charlie,41,127344.27,Finance
22775,Eve,26,64558.04,Marketing
22801,Charlie,65,127830.89,HR
22802,Charlie,58,123560.04,Finance
22776,Bob,24,57006.16,Finance
22804,Bob,30,57002.83,IT
22708,David,62,78161.88,HR
22806,Bob,32,40740.84,HR
22780,Eve,40,124565.55,Finance
22808,Alice,33,44560.97,HR
22783,Alice,50,86255.85,IT
22810,Charlie,34,102294.15,IT
22811,Bob,57,41745.53,Sales
22812,Alice,62,131482.04,Finance
22788,Charlie,61,105497.75,Finance
22814,David,64,38716.46,Finance
22815,Eve,64,68193.27,Marketing
22791,Bob,49,122822.87,Marketing
22817,Eve,52,90294.45,Marketing
22818,Charlie,58,68541.99,IT
22751,Eve,21,125233.17,IT
22820,Alice,27,112471.85,HR
22755,Eve,27,46587.95,Sales
22822,Eve,51,97716.12,Marketing
22795,Eve,52,123528.24,Finance
22824,Eve,22,93768.03,Sales
22825,Bob,34,119804.83,IT
22797,Charlie,18,40943.75,IT
22827,David,37,83381.13,Finance
22828,Charlie,21,125078.03,Sales
22829,Charlie,63,82696.36,HR
22800,Alice,29,66466.50,Finance
22831,Bob,53,127452.06,Marketing
22732,Eve,19,45304.03,Finance
22833,Charlie,18,49289.56,Sales
22834,Charlie,67,71868.02,Sales
22803,Charlie,26,97001.26,Sales
22836,Eve,46,48343.87,Finance
22837,Alice,37,76033.18,HR
22766,Charlie,26,88189.29,Sales
22839,Bob,33,58351.32,IT
22840,Bob,33,64637.34,Sales
22805,Bob,43,97081.73,Marketing
22842,Eve,62,65350.08,Finance
22739,David,36,88950.00,Marketing
22844,Bob,41,47812.37,HR
22807,David,61,64242.95,Finance
22846,Alice,44,66629.88,Sales
22813,Charlie,27,50653.97,Sales
22848,Eve,26,57083.09,Finance
22785,Eve,47,111502.84,IT
22849,Bob,37,124142.06,Marketing
22851,David,41,42698.79,Marketing
22816,Charlie,27,66741.00,Sales
22853,Alice,38,113700.29,Sales
22854,David,34,84155.23,Finance
22819,David,25,39316.91,Marketing
22856,Eve,67,56744.07,IT
22821,Eve,24,81820.78,Finance
22858,Charlie,31,88750.60,Sales
22859,Bob,54,59516.37,Sales
22860,Eve,30,64037.91,Sales
22823,Alice,18,42141.51,HR
22826,Alice,65,57429.95,Marketing
22862,Eve,50,56728.81,Marketing
22863,David,38,47855.27,Marketing
22865,Eve,23,64327.64,IT
22832,David,64,60473.10,IT
22835,Bob,57,55440.04,Sales
22867,Alice,31,66434.19,IT
22841,Bob,53,73197.11,Marketing
22870,Bob,63,61456.70,Finance
22843,David,57,56101.19,IT
22845,Bob,34,65918.38,HR
22847,Charlie,57,46308.13,Marketing
22874,Alice,49,129543.60,Marketing
22875,Eve,18,72686.61,Marketing
22876,David,33,97479.42,Sales
22850,David,63,44365.48,IT
22852,David,59,65905.81,HR
22878,Alice,62,54858.86,Sales
22855,Alice,56,36698.45,Finance
22881,Alice,19,37562.16,IT
22861,Charlie,46,84641.84,HR
22883,Bob,36,86741.54,IT
22884,Charlie,64,72060.07,IT
22885,Bob,32,57122.17,Marketing
22868,Charlie,49,119048.97,Marketing
22869,David,26,128707.18,Finance
22838,Bob,46,62647.74,Marketing
22871,David,27,50449.64,Sales
22889,Charlie,28,80493.79,Finance
22891,Charlie,56,73724.89,Marketing
22872,David,36,49256.24,Sales
22893,Eve,24,119854.91,Marketing
22873,Alice,20,40852.61,Sales
22895,Alice,66,60282.84,Finance
22877,Charlie,55,62649.35,HR
22809,Eve,27,114902.10,Marketing
22898,Charlie,38,99744.90,HR
22879,Alice,69,82713.26,Sales
22857,David,48,128734.39,Sales
22900,Charlie,40,113834.19,Sales
22901,Bob,18,115161.07,Finance
22903,Eve,68,123271.97,Finance
22904,Eve,52,122858.47,IT
22882,Charlie,53,53837.88,IT
22906,Charlie,54,54569.13,Sales
22864,Eve,60,83046.28,Finance
22908,Charlie,35,66150.81,Finance
22830,Alice,51,73502.95,HR
22910,Eve,23,53479.67,Marketing
22888,Alice,22,125172.67,IT
22890,Alice,44,45885.91,Sales
22912,Eve,45,114280.29,HR
22913,Alice,29,57022.58,Marketing
22892,Alice,54,56827.92,Sales
22916,David,42,92176.42,Finance
22896,Charlie,59,103203.33,Marketing
22918,Alice,55,37560.07,Marketing
22919,Eve,37,131462.88,IT
22899,Alice,66,63961.14,IT
22921,Eve,40,53243.82,Sales
22922,Eve,25,130575.94,HR
22902,Charlie,46,116423.44,IT
22924,Alice,34,99149.67,IT
22925,Bob,46,116318.20,Sales
22887,Eve,31,75962.53,Finance
22914,Eve,21,56482.86,Sales
22928,David,43,49415.27,Sales
22894,Eve,19,37394.77,IT
22917,Alice,24,104671.01,HR
22931,David,32,122663.82,Marketing
22920,Alice,61,52548.95,HR
22933,Alice,21,43161.40,Sales
22923,Charlie,58,39843.82,Sales
22935,David,62,62946.14,IT
22936,Bob,22,97054.59,HR
22926,Alice,65,97357.95,Marketing
22938,Alice,27,66495.95,Marketing
22905,Bob,52,59266.91,Marketing
22907,David,64,127303.40,Marketing
22940,Eve,67,39109.03,Marketing
22909,Eve,50,131586.76,Finance
22866,Eve,32,104827.79,Sales
22943,Alice,33,88398.62,Sales
22911,Alice,27,121319.31,Marketing
